Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,Branch_Name,Dealer_Name,Product_Name
BR8887,DLR1740,Porsche-M340,11196235,10,DT01227,23,9,2019,Lexus Motors,Volvo Cars,Jaguar
BR5442,DLR7213,Honda-M198,13771046,4,DT01228,23,3,2018,Infinity Motors,Subaru Motors,Volvo
BR0304,DLR8048,Infinity-M429,9442466,5,DT01229,1,3,2017,Infinity Motors,Wiesmann Motors,Cadillac
BR9770,DLR5891,Hyundai-M151,16564166,2,DT01230,21,12,2017,Lexus Motors,Subaru Motors,Infinity
BR2325,DLR0195,Cadillac-M193,8597241,1,DT01231,19,2,2019,Saab Motors,Tesla Dealers,Porsche
BR4536,DLR3944,Infinity-M53,6510338,2,DT01232,10,11,2020,Jaguar Land Rover,Infinity Motors,Jaguar
BR4608,DLR2079,Volvo-M287,17963225,6,DT01233,1,1,2020,AC Cars Motors,Infinity Motors,Porsche
BR8634,DLR5332,Land Rover-M47,10159128,6,DT01234,8,6,2017,Lexus Motors,Lexus Motors,BMW
BR1869,DLR1238,Cadillac-M79,8799939,9,DT01235,19,10,2017,Messerschmitt Motors,Infinity Motors,Renault
BR3866,DLR3168,Tesla-M345,13072100,9,DT01236,22,4,2019,Subaru Motors,Deccan Motors,Porsche
BR4684,DLR4656,Jaguar-M383,9086727,2,DT01237,22,4,2019,Messerschmitt Motors,Tesla Dealers,Volvo
BR7551,DLR1574,Tata-M156,8859536,3,DT01238,29,12,2019,Lexus Motors,Tesla Dealers,Jaguar
BR2747,DLR1390,Porsche-M357,7928697,9,DT01239,6,8,2019,Saab Motors,Tesla Dealers,Tata
BR5060,DLR6697,Land Rover-M336,17070194,5,DT01240,28,8,2020,Volvo Cars,Tesla Dealers,Hyundai
BR2819,DLR6737,BMW-M190,12330898,10,DT01241,7,5,2018,Messerschmitt Motors,Porsche Center,Porsche
BR6569,DLR3057,Infinity-M82,8226079,8,DT01242,9,2,2020,Subaru Motors,Jaguar Land Rover,Land Rover
BR8471,DLR4231,Jaguar-M500,11416275,5,DT01243,7,7,2019,Saab Motors,Tesla Dealers,Hyundai
BR6898,DLR9838,Infinity-M493,14779246,7,DT01244,27,1,2018,Volvo Cars,AC Cars Motors,Volvo
BR9679,DLR8782,Cadillac-M197,18164914,4,DT01245,31,5,2020,Tesla Dealers,Infinity Motors,Tesla
BR6582,DLR6079,Renault-M398,6042316,8,DT01246,28,6,2017,Messerschmitt Motors,AC Cars Motors,Honda
BR6311,DLR0002,BMW-M330,6804707,6,DT01247,9,7,2018,Subaru Motors,Deccan Motors,Tata
BR7315,DLR2906,Tata-M81,13665971,4,DT01248,3,8,2019,Jaguar Land Rover,Saab Motors,Renault
BR9483,DLR1105,Honda-M66,5050749,5,DT01249,3,11,2019,Porsche Center,Infinity Motors,Hyundai
BR2027,DLR4252,Porsche-M498,17791735,5,DT01250,27,1,2018,Infinity Motors,Messerschmitt Motors,Honda
BR6089,DLR1417,Honda-M480,9813981,6,DT01251,15,7,2018,Jaguar Land Rover,Saab Motors,Volvo
BR2003,DLR5359,Jaguar-M64,18057823,7,DT01252,31,8,2019,Saab Motors,Subaru Motors,Honda
BR3824,DLR3859,Infinity-M425,10348325,3,DT01253,27,1,2020,Jaguar Land Rover,AC Cars Motors,Infinity
BR1156,DLR6097,Land Rover-M259,15605664,8,DT01254,11,12,2018,Subaru Motors,AC Cars Motors,Hyundai
BR3732,DLR2666,Tata-M70,6102079,2,DT01255,28,2,2019,Jaguar Land Rover,Saab Motors,Tata
BR3411,DLR4237,Renault-M193,5337429,8,DT01256,27,12,2017,Subaru Motors,Wiesmann Motors,Honda
BR1229,DLR0866,Tesla-M442,13120469,4,DT01257,6,7,2019,Porsche Center,Subaru Motors,BMW
BR2000,DLR1418,Jaguar-M276,13445102,4,DT01258,27,11,2018,Deccan Motors,AC Cars Motors,Tata
BR5922,DLR2384,Honda-M47,11276983,2,DT01259,21,9,2019,Wiesmann Motors,Infinity Motors,Tata
BR0043,DLR3659,Renault-M488,6204976,3,DT01260,22,4,2017,Tesla Dealers,Subaru Motors,Cadillac
BR2658,DLR4272,Tesla-M421,18675782,2,DT01261,6,11,2017,Deccan Motors,Tesla Dealers,Jaguar
BR4411,DLR4825,Jaguar-M209,13324673,7,DT01262,11,11,2017,Deccan Motors,Deccan Motors,Porsche
BR1906,DLR7792,Infinity-M458,15126979,6,DT01263,16,3,2019,Infinity Motors,Infinity Motors,Land Rover
BR6467,DLR4925,BMW-M399,5338367,4,DT01264,14,2,2018,Messerschmitt Motors,Messerschmitt Motors,Jaguar
BR7033,DLR5414,Land Rover-M341,13072318,2,DT01265,2,7,2020,Jaguar Land Rover,Volvo Cars,Tata
BR0901,DLR9671,BMW-M471,14207694,8,DT01266,24,7,2019,Deccan Motors,Wiesmann Motors,Tata
BR8475,DLR1619,Jaguar-M184,14527893,7,DT01267,2,7,2019,Volvo Cars,Messerschmitt Motors,Cadillac
BR5042,DLR9983,Tata-M112,15832330,5,DT01268,24,7,2018,Lexus Motors,Volvo Cars,Tesla
BR7960,DLR8976,Renault-M362,15779279,2,DT01269,24,6,2018,Saab Motors,Tesla Dealers,Tata
BR4921,DLR1027,Porsche-M390,15161273,8,DT01270,28,10,2018,Lexus Motors,Infinity Motors,Tesla
BR5670,DLR0766,Volvo-M208,15156267,10,DT01271,21,3,2019,Saab Motors,Deccan Motors,BMW
BR9993,DLR3856,Cadillac-M130,8114399,5,DT01272,12,1,2017,Porsche Center,Volvo Cars,Cadillac
BR2341,DLR5412,Hyundai-M492,10434897,2,DT01273,9,9,2019,Lexus Motors,AC Cars Motors,Jaguar
BR1059,DLR8752,Cadillac-M194,15591986,2,DT01274,24,11,2018,Volvo Cars,AC Cars Motors,Land Rover
BR2865,DLR2138,Hyundai-M395,12755772,2,DT01275,12,9,2018,Wiesmann Motors,Lexus Motors,Renault
BR5042,DLR1252,Tesla-M391,11234145,7,DT01276,19,10,2020,Subaru Motors,AC Cars Motors,Tesla
BR0110,DLR2192,Jaguar-M27,6244726,9,DT01277,5,9,2020,Infinity Motors,Deccan Motors,Jaguar
BR2806,DLR4108,Infinity-M158,10664440,10,DT01278,9,12,2017,Messerschmitt Motors,Porsche Center,Renault
BR7414,DLR7808,Land Rover-M33,17341888,1,DT01279,20,4,2018,Wiesmann Motors,AC Cars Motors,BMW
BR7285,DLR4788,Porsche-M353,9803281,8,DT01280,13,5,2020,Subaru Motors,Jaguar Land Rover,Jaguar
BR5127,DLR9773,Volvo-M432,18769460,5,DT01281,2,8,2019,Messerschmitt Motors,Lexus Motors,Infinity
BR7195,DLR0736,Tesla-M276,15205406,5,DT01282,17,2,2018,Saab Motors,Porsche Center,Volvo
BR8965,DLR1816,Honda-M268,6011221,6,DT01283,14,7,2019,Messerschmitt Motors,Porsche Center,Jaguar
BR7557,DLR7677,Renault-M67,15042646,3,DT01284,3,7,2017,Tesla Dealers,Jaguar Land Rover,Porsche
BR8960,DLR9076,Jaguar-M492,7104519,10,DT01285,1,12,2020,Messerschmitt Motors,Jaguar Land Rover,Infinity
BR4741,DLR7402,Hyundai-M148,6481971,6,DT01286,22,3,2020,Saab Motors,Porsche Center,Honda
BR8103,DLR8938,Renault-M470,17879296,1,DT01287,9,7,2017,Infinity Motors,Saab Motors,BMW
BR7169,DLR4929,Infinity-M351,6603228,7,DT01288,4,9,2017,Deccan Motors,Jaguar Land Rover,Land Rover
BR1437,DLR7648,Jaguar-M462,17238777,1,DT01289,4,11,2017,Deccan Motors,Jaguar Land Rover,Tesla
BR2128,DLR4878,BMW-M11,16030583,1,DT01290,25,1,2018,Infinity Motors,Tesla Dealers,Jaguar
BR5819,DLR6187,Land Rover-M265,19875339,10,DT01291,29,5,2017,Infinity Motors,Jaguar Land Rover,Tesla
BR0030,DLR4082,Honda-M444,9175909,6,DT01292,13,3,2017,AC Cars Motors,Deccan Motors,Tata
BR8098,DLR0371,Tesla-M154,19608110,5,DT01293,12,2,2020,Saab Motors,Volvo Cars,Honda
BR6271,DLR8950,Renault-M156,19717459,6,DT01294,28,5,2017,Messerschmitt Motors,Volvo Cars,Cadillac
BR4373,DLR9953,Porsche-M454,12501947,8,DT01295,11,10,2018,Jaguar Land Rover,Subaru Motors,Volvo
BR2855,DLR6966,Tata-M473,12883750,4,DT01296,6,9,2017,Jaguar Land Rover,Wiesmann Motors,Volvo
BR4380,DLR5495,Jaguar-M342,5798786,3,DT01297,16,8,2020,Porsche Center,Wiesmann Motors,Tesla
BR9986,DLR3272,Honda-M103,6537196,2,DT01298,15,9,2020,Wiesmann Motors,Saab Motors,Cadillac
BR1904,DLR5614,Cadillac-M160,15254317,10,DT01299,12,2,2020,Lexus Motors,Jaguar Land Rover,Land Rover
BR5175,DLR2020,Jaguar-M401,13428117,2,DT01300,21,5,2018,Porsche Center,Subaru Motors,Infinity
BR2896,DLR6480,Porsche-M130,8729989,5,DT01301,14,2,2017,AC Cars Motors,Lexus Motors,BMW
BR3545,DLR2651,Renault-M398,15057292,1,DT01302,23,1,2020,Volvo Cars,Jaguar Land Rover,Infinity
BR1697,DLR5684,Renault-M194,6982759,10,DT01303,14,12,2020,Subaru Motors,Subaru Motors,Tata
BR9217,DLR2977,Infinity-M239,15273524,4,DT01304,17,8,2020,Messerschmitt Motors,Tesla Dealers,Renault
BR8663,DLR9229,Volvo-M116,9712602,1,DT01305,26,1,2019,Deccan Motors,Volvo Cars,Tata
BR6891,DLR2774,Jaguar-M167,16504049,8,DT01306,7,10,2018,AC Cars Motors,Volvo Cars,BMW
BR7568,DLR9970,Tata-M12,16049593,7,DT01307,1,2,2018,Saab Motors,Deccan Motors,Volvo
BR3397,DLR5846,Volvo-M357,16453963,4,DT01308,7,10,2020,Subaru Motors,Deccan Motors,Volvo
BR2005,DLR7349,Volvo-M85,17050440,2,DT01309,12,2,2017,Lexus Motors,Saab Motors,Hyundai
BR0584,DLR1404,Porsche-M166,19108812,2,DT01310,8,12,2018,Saab Motors,Infinity Motors,Infinity
BR1265,DLR5816,Volvo-M45,7957727,4,DT01311,13,12,2020,Deccan Motors,AC Cars Motors,Porsche
BR5566,DLR9080,Renault-M77,11915863,8,DT01312,4,8,2018,Subaru Motors,Lexus Motors,Tesla
BR4309,DLR4137,Tesla-M102,11647197,3,DT01313,22,10,2019,Lexus Motors,Messerschmitt Motors,Renault
BR0496,DLR3858,Volvo-M47,10867500,8,DT01314,26,9,2019,Saab Motors,Saab Motors,Porsche
BR8059,DLR7871,Porsche-M188,6747679,4,DT01315,24,10,2017,Wiesmann Motors,Tesla Dealers,Porsche
BR0669,DLR1944,Porsche-M276,13831591,7,DT01316,31,12,2017,Volvo Cars,Subaru Motors,Infinity
BR1319,DLR9225,BMW-M68,19460247,8,DT01317,23,5,2019,Saab Motors,Messerschmitt Motors,Tata
BR6126,DLR6347,Hyundai-M148,7394608,6,DT01318,19,3,2018,Subaru Motors,Subaru Motors,Tesla
BR8387,DLR8486,BMW-M176,17613666,5,DT01319,6,10,2018,Porsche Center,Wiesmann Motors,Hyundai
BR6576,DLR0239,Jaguar-M202,13531797,7,DT01320,24,12,2019,Jaguar Land Rover,Deccan Motors,Porsche
BR0981,DLR2856,Tata-M157,12409224,2,DT01321,19,5,2020,Jaguar Land Rover,Volvo Cars,Volvo
BR5712,DLR1877,Cadillac-M244,16521010,8,DT01322,8,7,2019,Wiesmann Motors,Lexus Motors,Hyundai
BR2296,DLR6047,Land Rover-M69,8912811,6,DT01323,18,5,2019,Porsche Center,AC Cars Motors,BMW
BR0697,DLR1878,Tesla-M27,8139011,4,DT01324,13,9,2017,Messerschmitt Motors,Tesla Dealers,Tesla
BR0044,DLR0473,Renault-M41,8373256,2,DT01325,28,3,2018,Porsche Center,Subaru Motors,Tesla
BR8531,DLR8343,Volvo-M350,9846969,4,DT01326,13,4,2018,AC Cars Motors,Jaguar Land Rover,Hyundai
BR7096,DLR9615,Porsche-M102,14861941,4,DT01327,9,2,2018,Porsche Center,Lexus Motors,Porsche
BR9220,DLR2940,Tesla-M334,16030082,3,DT01328,3,5,2017,Deccan Motors,Infinity Motors,Volvo
BR1419,DLR2769,Cadillac-M410,11991021,2,DT01329,11,7,2018,Volvo Cars,Lexus Motors,Infinity
BR9930,DLR4866,Renault-M125,17740969,10,DT01330,13,5,2017,Subaru Motors,Deccan Motors,Porsche
BR4367,DLR1433,Infinity-M134,5641243,9,DT01331,16,4,2019,Messerschmitt Motors,Messerschmitt Motors,BMW
BR4485,DLR0759,Renault-M447,13339455,8,DT01332,19,9,2020,Wiesmann Motors,AC Cars Motors,Tesla
BR4712,DLR6848,Tata-M203,9321529,1,DT01333,12,6,2017,Messerschmitt Motors,Deccan Motors,Porsche
BR2381,DLR2604,Tata-M198,14969695,1,DT01334,14,5,2019,AC Cars Motors,Saab Motors,Volvo
BR9789,DLR3512,Infinity-M345,18138695,6,DT01335,12,12,2018,Saab Motors,Messerschmitt Motors,Cadillac
BR6091,DLR9573,Honda-M375,16452142,3,DT01336,22,8,2018,Porsche Center,Lexus Motors,Volvo
BR4163,DLR0777,BMW-M442,8942164,1,DT01337,2,8,2019,AC Cars Motors,Wiesmann Motors,Tesla
BR8289,DLR1758,Hyundai-M499,5415903,5,DT01338,3,1,2017,Saab Motors,AC Cars Motors,Honda
BR6893,DLR8482,Honda-M419,16261540,8,DT01339,8,2,2019,Saab Motors,Messerschmitt Motors,Tata
BR5557,DLR1175,Jaguar-M194,7020766,10,DT01340,25,4,2019,Porsche Center,AC Cars Motors,BMW
BR4271,DLR4248,Renault-M206,9349652,8,DT01341,9,12,2018,Deccan Motors,Deccan Motors,Infinity
BR5567,DLR9170,Cadillac-M56,15277568,1,DT01342,22,9,2019,Wiesmann Motors,Wiesmann Motors,Porsche
BR1375,DLR5845,BMW-M38,16143709,3,DT01343,15,6,2019,Volvo Cars,Deccan Motors,Jaguar
BR3000,DLR4731,BMW-M132,14160064,6,DT01344,8,9,2018,Jaguar Land Rover,Wiesmann Motors,Hyundai
BR1352,DLR0272,Honda-M420,14110909,5,DT01345,2,4,2020,Lexus Motors,Wiesmann Motors,Jaguar
BR6066,DLR6286,BMW-M14,14596838,6,DT01346,2,10,2019,Messerschmitt Motors,Deccan Motors,Hyundai
BR6244,DLR7737,Honda-M118,19381683,10,DT01347,14,11,2019,Wiesmann Motors,Jaguar Land Rover,Volvo
BR0808,DLR6191,Jaguar-M45,16135860,10,DT01348,31,11,2018,Jaguar Land Rover,AC Cars Motors,Infinity
BR8806,DLR4166,Cadillac-M432,18656646,10,DT01349,26,5,2020,Saab Motors,Porsche Center,Infinity
BR2927,DLR5804,Tata-M300,19706712,5,DT01350,12,6,2018,Deccan Motors,Lexus Motors,Volvo
BR8253,DLR2599,Tesla-M113,10739467,6,DT01351,11,7,2019,Deccan Motors,Deccan Motors,Renault
BR3093,DLR6030,Hyundai-M104,17414596,2,DT01352,17,7,2019,Messerschmitt Motors,Infinity Motors,Tata
BR0466,DLR7645,BMW-M402,8870202,2,DT01353,1,4,2020,AC Cars Motors,Messerschmitt Motors,Honda
BR5210,DLR9987,Cadillac-M344,15273621,6,DT01354,18,12,2019,AC Cars Motors,Porsche Center,Jaguar
BR2554,DLR2613,Infinity-M282,10484878,8,DT01355,7,3,2020,Infinity Motors,Tesla Dealers,Renault
BR2661,DLR5388,Infinity-M413,13432034,2,DT01356,19,6,2019,Lexus Motors,Jaguar Land Rover,Tata
BR5503,DLR5350,Jaguar-M170,18232100,7,DT01357,8,1,2020,Subaru Motors,Subaru Motors,BMW
BR8190,DLR8610,Cadillac-M125,8344553,6,DT01358,29,3,2019,Subaru Motors,Tesla Dealers,Cadillac
BR3693,DLR2788,Cadillac-M129,15301135,8,DT01359,22,4,2019,Wiesmann Motors,Jaguar Land Rover,Jaguar
BR7992,DLR8080,Renault-M454,18012027,4,DT01360,13,1,2018,Infinity Motors,Jaguar Land Rover,Hyundai
BR9005,DLR6558,BMW-M124,15323674,7,DT01361,10,3,2019,Volvo Cars,Saab Motors,BMW
BR4805,DLR5078,Volvo-M28,12635493,4,DT01362,29,5,2020,Tesla Dealers,Tesla Dealers,Honda
BR4140,DLR2870,Land Rover-M245,8466004,1,DT01363,28,3,2018,Wiesmann Motors,Volvo Cars,BMW
BR0432,DLR4231,Land Rover-M196,17749555,8,DT01364,6,11,2020,AC Cars Motors,AC Cars Motors,Porsche
BR4832,DLR9321,Land Rover-M6,13636150,9,DT01365,20,6,2018,Jaguar Land Rover,Saab Motors,Jaguar
BR1484,DLR7746,Tata-M392,7281103,7,DT01366,4,12,2019,AC Cars Motors,Tesla Dealers,Volvo
BR4333,DLR1327,Infinity-M120,6416395,10,DT01367,24,9,2018,Jaguar Land Rover,Messerschmitt Motors,Honda
BR3365,DLR8916,Renault-M195,15374593,2,DT01368,1,6,2018,Lexus Motors,Infinity Motors,Porsche
BR4608,DLR9894,Tesla-M293,5501354,10,DT01369,23,11,2017,Porsche Center,Saab Motors,Tata
BR9436,DLR7620,BMW-M129,12628394,5,DT01370,30,2,2019,Volvo Cars,Tesla Dealers,Volvo
BR4752,DLR1143,Porsche-M418,6424265,6,DT01371,11,7,2018,Lexus Motors,Wiesmann Motors,Honda
BR2235,DLR5998,Volvo-M130,18429036,4,DT01372,13,10,2017,Tesla Dealers,Infinity Motors,Hyundai
BR9450,DLR8106,Hyundai-M21,9945295,5,DT01373,6,1,2018,Messerschmitt Motors,Messerschmitt Motors,Land Rover
BR9527,DLR2769,BMW-M358,13139988,5,DT01374,19,4,2018,Messerschmitt Motors,Jaguar Land Rover,Porsche
BR3487,DLR8013,BMW-M416,17743919,2,DT01375,17,6,2018,Messerschmitt Motors,Subaru Motors,Renault
BR9343,DLR4423,Land Rover-M181,13608545,10,DT01376,27,10,2020,Volvo Cars,Deccan Motors,Honda
BR6749,DLR2496,Land Rover-M259,14918741,6,DT01377,31,10,2017,Saab Motors,Subaru Motors,Infinity
BR5644,DLR4738,Land Rover-M296,7440264,2,DT01378,12,5,2020,Infinity Motors,Saab Motors,Tata
BR0365,DLR5743,Cadillac-M298,5680072,4,DT01379,3,8,2019,Saab Motors,Deccan Motors,Cadillac
BR8447,DLR2153,Porsche-M18,14905110,6,DT01380,7,12,2019,Porsche Center,Subaru Motors,Infinity
BR3720,DLR3907,Land Rover-M467,16107328,6,DT01381,25,8,2019,Jaguar Land Rover,Infinity Motors,Infinity
BR1247,DLR4502,Cadillac-M130,7913555,10,DT01382,16,10,2020,Lexus Motors,Messerschmitt Motors,Jaguar
BR8910,DLR9171,Cadillac-M83,7329013,10,DT01383,8,11,2019,Volvo Cars,Porsche Center,Jaguar
BR4760,DLR4604,Land Rover-M311,7337364,1,DT01384,27,5,2018,Infinity Motors,Messerschmitt Motors,Tesla
BR7972,DLR2505,Infinity-M375,17143749,8,DT01385,29,5,2017,AC Cars Motors,Subaru Motors,Honda
BR8064,DLR2001,Cadillac-M403,7424857,3,DT01386,23,5,2017,Subaru Motors,Jaguar Land Rover,Cadillac
BR4267,DLR4609,Renault-M173,19189580,3,DT01387,4,1,2017,Volvo Cars,Saab Motors,Infinity
BR3147,DLR4855,Porsche-M255,18680817,7,DT01388,24,3,2017,Volvo Cars,Wiesmann Motors,Tata
BR8447,DLR8095,BMW-M126,8578766,2,DT01389,31,12,2017,Infinity Motors,AC Cars Motors,Hyundai
BR9601,DLR7864,Porsche-M480,12992375,5,DT01390,26,5,2020,Wiesmann Motors,Porsche Center,Honda
BR2922,DLR8173,BMW-M52,10955337,4,DT01391,24,8,2020,Saab Motors,AC Cars Motors,Jaguar
BR4603,DLR8513,Infinity-M212,15630223,8,DT01392,16,7,2018,Saab Motors,Tesla Dealers,Jaguar
BR4971,DLR6298,Hyundai-M107,17593377,7,DT01393,25,4,2019,Jaguar Land Rover,Infinity Motors,Porsche
BR0035,DLR6164,Porsche-M363,9345329,7,DT01394,18,11,2020,Wiesmann Motors,Porsche Center,Volvo
BR3070,DLR0444,Cadillac-M256,13669084,5,DT01395,20,3,2019,Lexus Motors,Saab Motors,Tesla
BR8377,DLR6360,Porsche-M472,15431148,7,DT01396,3,1,2018,Subaru Motors,Jaguar Land Rover,Jaguar
BR2936,DLR1634,Cadillac-M494,10829323,10,DT01397,12,2,2018,Volvo Cars,Volvo Cars,Honda
BR1689,DLR2602,Cadillac-M332,17766201,1,DT01398,20,12,2017,Volvo Cars,Wiesmann Motors,Honda
BR3502,DLR5448,Honda-M43,16000764,5,DT01399,31,3,2019,Lexus Motors,Porsche Center,Renault
BR0302,DLR1739,Tesla-M463,10360645,9,DT01400,21,7,2020,Saab Motors,Tesla Dealers,BMW
BR6175,DLR9343,Hyundai-M72,17966707,6,DT01401,14,2,2020,Wiesmann Motors,Porsche Center,Renault
BR3929,DLR4202,Cadillac-M429,6566656,4,DT01402,1,8,2019,Jaguar Land Rover,Subaru Motors,Land Rover
BR2699,DLR2319,Volvo-M394,7904008,9,DT01403,30,8,2020,Deccan Motors,Infinity Motors,Land Rover
BR4594,DLR8483,Hyundai-M201,14935673,6,DT01404,21,7,2020,AC Cars Motors,Tesla Dealers,Honda
BR7278,DLR9584,Honda-M3,5678150,4,DT01405,12,5,2017,Messerschmitt Motors,Porsche Center,Land Rover
BR3683,DLR2673,Honda-M438,12649517,10,DT01406,23,3,2018,Deccan Motors,Volvo Cars,Tesla
BR6641,DLR0965,Hyundai-M346,11953998,10,DT01407,29,1,2019,Subaru Motors,Jaguar Land Rover,Infinity
BR8855,DLR4667,Hyundai-M420,5374196,10,DT01408,1,12,2019,Subaru Motors,Volvo Cars,Jaguar
BR7603,DLR6163,Honda-M120,18057297,4,DT01409,28,3,2018,Messerschmitt Motors,Wiesmann Motors,Porsche
BR0382,DLR7060,Honda-M8,11894802,7,DT01410,5,4,2018,Subaru Motors,Subaru Motors,Land Rover
BR6817,DLR7875,Hyundai-M373,19948623,5,DT01411,15,9,2019,Wiesmann Motors,Infinity Motors,Porsche
BR9083,DLR5888,Renault-M260,8030764,7,DT01412,13,2,2019,AC Cars Motors,Tesla Dealers,Volvo
BR3490,DLR8996,Tata-M314,19377695,10,DT01413,27,11,2020,Porsche Center,Jaguar Land Rover,Jaguar
BR9702,DLR1861,Porsche-M455,16710147,8,DT01414,22,12,2018,Tesla Dealers,Lexus Motors,Tesla
BR5334,DLR4471,Volvo-M426,17968113,2,DT01415,22,2,2017,Porsche Center,Volvo Cars,Infinity
BR5643,DLR9856,Hyundai-M274,11909240,7,DT01416,13,4,2019,Saab Motors,Lexus Motors,Land Rover
BR2914,DLR7532,Land Rover-M264,17070115,6,DT01417,4,4,2018,Porsche Center,Wiesmann Motors,Hyundai
BR9267,DLR1652,Porsche-M204,19317938,8,DT01418,16,8,2019,AC Cars Motors,Tesla Dealers,Tesla
BR0173,DLR6109,Honda-M210,10966985,3,DT01419,26,11,2017,Messerschmitt Motors,Messerschmitt Motors,Hyundai
BR9748,DLR0147,Porsche-M263,5274181,4,DT01420,18,3,2018,Messerschmitt Motors,Subaru Motors,Land Rover
BR3739,DLR3602,Hyundai-M401,10309602,2,DT01421,3,11,2018,AC Cars Motors,Tesla Dealers,Jaguar
BR4843,DLR0519,Land Rover-M495,6507177,5,DT01422,27,11,2019,Deccan Motors,Lexus Motors,BMW
BR5925,DLR0326,Infinity-M318,19349699,10,DT01423,12,6,2020,Saab Motors,Tesla Dealers,Land Rover
BR9826,DLR8001,Cadillac-M376,15281644,5,DT01424,5,5,2018,Jaguar Land Rover,Tesla Dealers,Volvo
BR2436,DLR5450,Renault-M60,12577204,9,DT01425,28,7,2017,Messerschmitt Motors,Infinity Motors,BMW
BR6159,DLR8234,Infinity-M184,10194906,2,DT01426,14,2,2020,Jaguar Land Rover,Subaru Motors,Jaguar
BR8301,DLR3431,Honda-M22,5887575,7,DT01427,19,8,2018,Deccan Motors,Tesla Dealers,Jaguar
BR0869,DLR8462,BMW-M139,13587215,8,DT01428,28,4,2017,Wiesmann Motors,Tesla Dealers,Volvo
BR8998,DLR0447,Renault-M121,12599568,6,DT01429,27,6,2017,Subaru Motors,Subaru Motors,Tata
BR8463,DLR0626,BMW-M321,9429723,7,DT01430,11,4,2018,Jaguar Land Rover,Jaguar Land Rover,BMW
BR0896,DLR9543,Jaguar-M349,18731237,1,DT01431,25,6,2017,Saab Motors,Porsche Center,BMW
BR7884,DLR2896,Volvo-M175,16939814,5,DT01432,3,3,2017,Jaguar Land Rover,Tesla Dealers,Jaguar
BR5485,DLR8792,Tata-M473,7405583,2,DT01433,4,10,2019,Jaguar Land Rover,Deccan Motors,Renault
BR8483,DLR1331,BMW-M472,15652742,3,DT01434,5,9,2018,Saab Motors,Messerschmitt Motors,Volvo
BR9581,DLR9044,Jaguar-M176,5671963,1,DT01435,11,8,2020,AC Cars Motors,Jaguar Land Rover,Cadillac
BR9684,DLR6757,Land Rover-M201,6848462,2,DT01436,29,7,2018,Porsche Center,Deccan Motors,Infinity
BR0166,DLR6664,Renault-M33,5909401,7,DT01437,10,6,2018,Jaguar Land Rover,Deccan Motors,Tata
BR7474,DLR0549,Volvo-M22,6785658,9,DT01438,19,2,2019,Deccan Motors,Porsche Center,Cadillac
BR2939,DLR3461,Infinity-M5,11735851,2,DT01439,3,1,2019,Wiesmann Motors,Tesla Dealers,Honda
BR9620,DLR2310,Tesla-M495,15518714,2,DT01440,30,3,2018,Porsche Center,Wiesmann Motors,Porsche
BR7697,DLR0520,Tata-M195,15307503,1,DT01441,31,11,2019,Infinity Motors,Volvo Cars,Volvo
BR1249,DLR6548,Honda-M130,6299094,3,DT01442,7,5,2020,Subaru Motors,Lexus Motors,Jaguar
BR4223,DLR6605,Cadillac-M409,6515506,2,DT01443,9,8,2019,Wiesmann Motors,Volvo Cars,Honda
BR2984,DLR8151,Jaguar-M26,13495407,9,DT01444,21,7,2017,Tesla Dealers,Volvo Cars,Tesla
BR3375,DLR0391,Tata-M465,14086825,10,DT01445,29,9,2020,Infinity Motors,Tesla Dealers,Renault
BR0389,DLR9543,Land Rover-M382,11125065,5,DT01446,13,10,2019,Messerschmitt Motors,Infinity Motors,Tesla
BR4343,DLR6847,Cadillac-M361,10455571,9,DT01447,24,7,2018,Wiesmann Motors,Saab Motors,Honda
BR7632,DLR5293,Land Rover-M411,19659985,8,DT01448,21,3,2018,Tesla Dealers,Jaguar Land Rover,Honda
BR5567,DLR8367,Volvo-M115,11761485,10,DT01449,23,7,2018,AC Cars Motors,Messerschmitt Motors,Tata
BR4026,DLR3628,Tata-M129,14284852,4,DT01450,7,5,2020,Saab Motors,AC Cars Motors,Hyundai
BR7946,DLR7600,Infinity-M72,5458006,1,DT01451,4,5,2017,Jaguar Land Rover,Lexus Motors,Jaguar
BR8773,DLR0080,Tesla-M211,12121835,5,DT01452,12,10,2019,Messerschmitt Motors,Porsche Center,Tata
BR2510,DLR6413,BMW-M291,19585684,6,DT01453,23,8,2018,Volvo Cars,Lexus Motors,Cadillac
BR6308,DLR0253,Porsche-M10,10625875,3,DT01454,19,6,2017,Tesla Dealers,Volvo Cars,Land Rover
BR7768,DLR9694,BMW-M64,15526728,4,DT01455,14,1,2020,Deccan Motors,Saab Motors,Tata
BR1095,DLR2470,Tata-M288,18339014,9,DT01456,14,2,2018,Messerschmitt Motors,Messerschmitt Motors,Porsche
BR6012,DLR6386,Volvo-M474,9758434,4,DT01457,14,7,2017,Wiesmann Motors,Wiesmann Motors,BMW
BR7475,DLR7481,Hyundai-M222,5972053,5,DT01458,19,4,2018,Porsche Center,Deccan Motors,Infinity
BR4756,DLR5765,Renault-M125,13084330,2,DT01459,13,5,2017,Subaru Motors,Porsche Center,Renault
BR1542,DLR1624,Porsche-M263,17108798,1,DT01460,20,7,2019,Messerschmitt Motors,Porsche Center,Infinity
